"tt0097738"	"an0152113"	1
"tt0097738"	"an0152114"	1
"tt0097738"	"an0152120"	1
"tt0097738"	"an0152126"	1
"tt0097802"	"an0122180"	0
"tt0097848"	"an0044413"	1
"tt0097848"	"an0044431"	0
"tt0097848"	"an0070331"	0
"tt0097848"	"an0070351"	1
"tt0097848"	"an0159731"	0
"tt0097848"	"an0159734"	0
"tt0097848"	"an0159735"	1
"tt0097848"	"an0386454"	0
"tt0097849"	"an0159732"	1
"tt0097851"	"an0026182"	1
"tt0097851"	"an0089040"	1
"tt0097851"	"an0156512"	1
"tt0097851"	"an0180671"	1
"tt0097851"	"an0180676"	1
"tt0097851"	"an0253392"	1
"tt0097851"	"an0253792"	1
"tt0097851"	"an0538065"	0
"tt0097875"	"an0262789"	1
"tt0097884"	"an0122146"	0
"tt0097884"	"an0122149"	0
"tt0097884"	"an0122153"	0
"tt0097884"	"an0122157"	1
"tt0097884"	"an0126745"	0
"tt0097884"	"an0331497"	0
"tt0097884"	"an0333634"	0
"tt0097884"	"an0346425"	1
"tt0097884"	"an0514052"	0
"tt0097910"	"an0263584"	1
"tt0097910"	"an0263585"	1
"tt0097912"	"an0033471"	1
"tt0097912"	"an0033473"	1
"tt0097912"	"an0033474"	1
"tt0097912"	"an0042370"	1
"tt0097919"	"an0257910"	1
"tt0097949"	"an0191599"	1
"tt0098030"	"an0566548"	1
"tt0098050"	"an0157211"	0
"tt0098144"	"an0098100"	1
"tt0098144"	"an0098447"	1
"tt0098144"	"an0098685"	1
"tt0098244"	"an0386456"	0
"tt0098278"	"an0142280"	0
"tt0098278"	"an0324937"	1
"tt0098278"	"an0324938"	1
"tt0098278"	"an0504997"	1
"tt0098294"	"an0061862"	1
"tt0098294"	"an0061870"	0
"tt0098294"	"an0142374"	0
"tt0098375"	"an0268406"	0
"tt0098467"	"an0268398"	0
"tt0098532"	"an0058821"	1
"tt0098532"	"an0058833"	1
"tt0098532"	"an0070334"	0
"tt0098532"	"an0150447"	1
"tt0098532"	"an0150448"	1
"tt0098532"	"an0150449"	1
"tt0098532"	"an0150450"	1
"tt0098532"	"an0382216"	0
"tt0098532"	"an0383285"	0
"tt0098532"	"an0426528"	0
"tt0098532"	"an0632858"	0
"tt0098534"	"an0297770"	1
"tt0098534"	"an0297771"	1
"tt0098537"	"an0254944"	1
"tt0098542"	"an1079075"	1
"tt0098548"	"an0204210"	1
"tt0098548"	"an0205337"	1
"tt0098548"	"an0286339"	1
"tt0098584"	"an0058869"	0
"tt0098588"	"an0446191"	1
"tt0098606"	"an0039066"	1
"tt0098606"	"an0142269"	0
"tt0098606"	"an0142275"	0
"tt0098606"	"an0142291"	0
"tt0098606"	"an0142298"	1
"tt0098606"	"an0142313"	0
"tt0098606"	"an0142316"	0
"tt0098606"	"an0142319"	1
"tt0098606"	"an0142327"	0
"tt0098606"	"an0325440"	0
"tt0098606"	"an0405997"	1
"tt0098606"	"an0539073"	0
"tt0098606"	"an0771751"	1
"tt0098606"	"an0798416"	0
"tt0098629"	"an0411272"	1
"tt0098657"	"an0122133"	0
"tt0098657"	"an0406887"	0
"tt0098657"	"an0406889"	1
"tt0098658"	"an0253504"	1
"tt0098658"	"an0254001"	1
"tt0098658"	"an0254004"	1
"tt0098658"	"an0268430"	0
"tt0098682"	"an0570615"	0
"tt0098959"	"an0154247"	0
"tt0098959"	"an0154267"	0
"tt0098959"	"an0205627"	0
"tt0098966"	"an0184173"	0
"tt0098966"	"an0184192"	1
"tt0098967"	"an0099683"	1
"tt0098967"	"an0146515"	0
"tt0098967"	"an0708799"	0
"tt0098970"	"an0157172"	0
"tt0098970"	"an0157178"	0
"tt0098970"	"an0157180"	0
"tt0098970"	"an0299489"	0
"tt0098970"	"an0299490"	0
"tt0098972"	"an0146480"	0
"tt0098972"	"an0146495"	0
"tt0098972"	"an0146500"	0
"tt0098972"	"an0146516"	0
"tt0098972"	"an0385024"	1
"tt0098972"	"an0538069"	0
"tt0098981"	"an0103493"	1
"tt0098981"	"an0207590"	1
"tt0098986"	"an0268392"	0
"tt0098987"	"an0020617"	1
"tt0098987"	"an0020622"	1
"tt0098987"	"an0020634"	0
"tt0098987"	"an0020635"	0
"tt0098987"	"an0020645"	0
"tt0098987"	"an0020647"	1
"tt0098987"	"an0252263"	1
"tt0098987"	"an0853756"	1
"tt0098990"	"an0277164"	1
"tt0098991"	"an0180679"	1
"tt0098991"	"an0538066"	0
"tt0098993"	"an0264836"	1
"tt0098994"	"an0500930"	0
"tt0098999"	"an0156522"	1
"tt0098999"	"an0266185"	0
"tt0098999"	"an0266187"	1
"tt0098999"	"an0266188"	1
"tt0099000"	"an0099624"	1
"tt0099000"	"an0120287"	0
"tt0099000"	"an0120292"	0
"tt0099000"	"an0120297"	0
"tt0099000"	"an0120301"	0
"tt0099000"	"an0120311"	0
"tt0099000"	"an0120317"	0
"tt0099000"	"an0120321"	0
"tt0099000"	"an0120326"	0
"tt0099000"	"an0120345"	0
"tt0099000"	"an0121259"	0
"tt0099000"	"an0121261"	1
"tt0099000"	"an0121267"	0
"tt0099000"	"an0673154"	0
"tt0099000"	"an0673160"	0
"tt0099000"	"an0673163"	0
"tt0099000"	"an0673170"	1
"tt0099000"	"an0673174"	1
"tt0099000"	"an0673182"	1
"tt0099000"	"an0708747"	0
"tt0099005"	"an0289542"	0
"tt0099012"	"an0041798"	1
"tt0099012"	"an0053103"	0
"tt0099012"	"an0067299"	0
"tt0099012"	"an0108933"	0
"tt0099012"	"an0114315"	0
"tt0099012"	"an0135870"	0
"tt0099012"	"an0430520"	0
"tt0099014"	"an0027340"	1
"tt0099014"	"an0060125"	1
"tt0099014"	"an0214273"	0
"tt0099014"	"an0214278"	0
"tt0099026"	"an0196569"	0
"tt0099027"	"an0060127"	0
"tt0099028"	"an0027339"	1
"tt0099028"	"an0041159"	1
"tt0099028"	"an0046654"	1
"tt0099028"	"an0046657"	1
"tt0099028"	"an0046659"	1
"tt0099028"	"an0053166"	1
"tt0099028"	"an0112792"	1
"tt0099028"	"an0190379"	1
"tt0099028"	"an0416174"	0
"tt0099028"	"an0417386"	1
"tt0099028"	"an0417390"	0
"tt0099028"	"an0488307"	0
"tt0099028"	"an0711789"	1
"tt0099034"	"an0044416"	1
"tt0099040"	"an0022038"	1
"tt0099040"	"an0129086"	1
"tt0099040"	"an0129089"	1
"tt0099040"	"an0129090"	1
"tt0099040"	"an0129091"	1
"tt0099040"	"an0129092"	1
"tt0099040"	"an0129094"	1
"tt0099040"	"an0180662"	1
"tt0099040"	"an0180674"	1
"tt0099040"	"an0180681"	1
"tt0099040"	"an0180682"	1
"tt0099040"	"an0180688"	1
"tt0099040"	"an0214227"	1
"tt0099040"	"an0242121"	1
"tt0099040"	"an0294745"	1
"tt0099040"	"an0325449"	0
"tt0099040"	"an0456592"	1
"tt0099040"	"an0456638"	1
"tt0099040"	"an0538020"	0
"tt0099040"	"an0571744"	1
"tt0099043"	"an0385515"	1
"tt0099043"	"an0385518"	1
"tt0099043"	"an0597008"	1
"tt0099043"	"an0652227"	1
"tt0099052"	"an0184168"	0
"tt0099052"	"an0184182"	0
"tt0099052"	"an0196132"	1
"tt0099052"	"an0196141"	1
"tt0099052"	"an0196165"	0
"tt0099052"	"an0196190"	0
"tt0099052"	"an0196198"	0
"tt0099053"	"an0488537"	1
"tt0099059"	"an0188437"	0
"tt0099067"	"an0123633"	0
"tt0099071"	"an0477320"	0
"tt0099073"	"an0053104"	0
"tt0099073"	"an0053113"	0
"tt0099073"	"an0053123"	0
"tt0099073"	"an0053149"	0
"tt0099073"	"an0067269"	0
"tt0099073"	"an0067321"	0
"tt0099073"	"an0067326"	0
"tt0099073"	"an0108932"	1
"tt0099073"	"an0112744"	0
"tt0099073"	"an0113689"	0
"tt0099073"	"an0114309"	0
"tt0099073"	"an0184165"	0
"tt0099073"	"an0184181"	0
"tt0099073"	"an0184185"	0
"tt0099073"	"an0184202"	0
"tt0099073"	"an0201437"	0
"tt0099073"	"an0365549"	1
"tt0099073"	"an0366495"	0
"tt0099073"	"an0425847"	0
"tt0099073"	"an0726226"	0
"tt0099077"	"an0040669"	1
"tt0099077"	"an0041796"	1
"tt0099077"	"an0041797"	1
"tt0099077"	"an0053073"	0
"tt0099077"	"an0053079"	0
"tt0099077"	"an0053108"	0
"tt0099077"	"an0067297"	0
"tt0099077"	"an0108938"	0
"tt0099077"	"an0146621"	0
"tt0099077"	"an0201438"	0
"tt0099077"	"an0267761"	1
"tt0099077"	"an0359499"	0
"tt0099077"	"an0365544"	1
"tt0099077"	"an0601218"	0
"tt0099077"	"an0726223"	0
"tt0099077"	"an0742525"	1
"tt0099081"	"an0266189"	1
"tt0099088"	"an0184171"	0
"tt0099088"	"an0196117"	0
"tt0099088"	"an0196159"	1
"tt0099088"	"an0196174"	0
"tt0099088"	"an0196193"	0
"tt0099088"	"an0196203"	1
"tt0099088"	"an0196216"	0
"tt0099088"	"an0197819"	0
"tt0099088"	"an0206971"	1
"tt0099088"	"an0273705"	0
"tt0099088"	"an0273893"	1
"tt0099088"	"an0703602"	0
"tt0099088"	"an0853759"	0
"tt0099088"	"an1073878"	0
"tt0099089"	"an0242864"	0
"tt0099089"	"an0383718"	0
"tt0099091"	"an0188415"	1
"tt0099091"	"an0224453"	0
"tt0099095"	"an0214149"	0
"tt0099106"	"an0292930"	1
"tt0099110"	"an0034899"	1
"tt0099110"	"an0146539"	1
"tt0099110"	"an0202834"	1
"tt0099110"	"an0203432"	1
"tt0099110"	"an0204215"	1
"tt0099110"	"an0205342"	1
"tt0099110"	"an0205345"	1
"tt0099110"	"an0205347"	1
"tt0099118"	"an0039083"	1
"tt0099118"	"an0430582"	0
"tt0099118"	"an0557606"	1
"tt0099119"	"an0294666"	1
"tt0099119"	"an0434536"	1
"tt0099120"	"an0060129"	0
"tt0099120"	"an0383757"	0
"tt0099121"	"an0033160"	1
"tt0099121"	"an0041136"	1
"tt0099121"	"an0047073"	1
"tt0099121"	"an0047093"	0
"tt0099121"	"an0053167"	0
"tt0099121"	"an0110914"	0
"tt0099121"	"an0190372"	1
"tt0099127"	"an0123580"	0
"tt0099127"	"an0123593"	0
"tt0099127"	"an0123599"	0
"tt0099127"	"an0123602"	1
"tt0099127"	"an0208752"	0
"tt0099127"	"an0208808"	0
"tt0099127"	"an0208813"	0
"tt0099127"	"an0208824"	0
"tt0099127"	"an0208829"	0
"tt0099127"	"an0427350"	0
"tt0099128"	"an0020630"	0
"tt0099128"	"an0020641"	0
"tt0099128"	"an0696294"	0
"tt0099129"	"an0076208"	1
"tt0099129"	"an0076302"	1
"tt0099129"	"an0076304"	1
"tt0099129"	"an0208728"	0
"tt0099129"	"an0208737"	0
"tt0099129"	"an0257634"	1
"tt0099129"	"an0284257"	1
"tt0099138"	"an0154237"	0
"tt0099138"	"an0154245"	0
"tt0099138"	"an0154249"	0
"tt0099138"	"an0154253"	0
"tt0099138"	"an0154256"	1
"tt0099138"	"an0154260"	1
"tt0099138"	"an0154264"	1
"tt0099138"	"an0154269"	0
"tt0099138"	"an0154273"	0
"tt0099160"	"an0188417"	1
"tt0099160"	"an0188426"	0
"tt0099160"	"an0254785"	1
"tt0099163"	"an0339860"	0
"tt0099165"	"an0020619"	0
"tt0099165"	"an0020628"	0
"tt0099165"	"an0020639"	0
"tt0099165"	"an0020644"	0
"tt0099165"	"an0020648"	0
"tt0099165"	"an0649206"	1
"tt0099166"	"an0500959"	0
"tt0099167"	"an0098103"	1
"tt0099167"	"an0098106"	1
"tt0099167"	"an0098449"	1
"tt0099167"	"an0157209"	1
"tt0099167"	"an0292920"	1
"tt0099167"	"an0299480"	1
"tt0099167"	"an0299484"	0
"tt0099167"	"an0621530"	0
"tt0099167"	"an0739521"	1
"tt0099174"	"an0258955"	1
"tt0099185"	"an0053168"	0
"tt0099185"	"an0078637"	1
"tt0099194"	"an0137381"	1
"tt0099194"	"an0137386"	0
"tt0099195"	"an0103301"	1
"tt0099210"	"an0157219"	0
"tt0099210"	"an0581154"	0
"tt0099214"	"an0504995"	1
"tt0099218"	"an0044425"	0
"tt0099218"	"an0621537"	0
"tt0099221"	"an0123594"	0
"tt0099226"	"an0025181"	1
"tt0099226"	"an0025185"	1
"tt0099226"	"an0025186"	1
"tt0099226"	"an0061858"	1
"tt0099226"	"an0061861"	1
"tt0099226"	"an0061866"	1
"tt0099226"	"an0157165"	0
"tt0099226"	"an0157179"	1
"tt0099226"	"an0157185"	1
"tt0099226"	"an0157190"	0
"tt0099226"	"an0157202"	0
"tt0099226"	"an0157208"	0
"tt0099226"	"an0157214"	0
"tt0099226"	"an0452437"	0
"tt0099234"	"an0157218"	1
"tt0099234"	"an0272152"	1
"tt0099234"	"an0386449"	0
"tt0099236"	"an0123555"	0
"tt0099236"	"an0123566"	0
"tt0099236"	"an0123600"	0
"tt0099236"	"an0123609"	0
"tt0099240"	"an0827541"	1
"tt0099241"	"an0350798"	0
"tt0099241"	"an0485557"	1
"tt0099244"	"an0044158"	1
"tt0099244"	"an0044160"	1
"tt0099244"	"an0162906"	0
"tt0099244"	"an0162916"	0
"tt0099244"	"an0297468"	1
"tt0099244"	"an0297774"	1
"tt0099244"	"an0392951"	1
"tt0099244"	"an0395595"	1
"tt0099244"	"an0395596"	1
"tt0099265"	"an0120309"	0
"tt0099265"	"an0120325"	0
"tt0099265"	"an0120330"	0
"tt0099265"	"an0673167"	0
"tt0099266"	"an0122200"	0
"tt0099266"	"an0303748"	1
"tt0099266"	"an0378698"	0
"tt0099266"	"an0378699"	0
"tt0099266"	"an0378700"	0
"tt0099266"	"an0500971"	0
"tt0099268"	"an0375013"	0
"tt0099268"	"an0375014"	0
"tt0099268"	"an0375015"	0
"tt0099273"	"an1000151"	1
"tt0099273"	"an1000174"	1
"tt0099273"	"an1000178"	1
"tt0099273"	"an1001266"	1
"tt0099273"	"an1004868"	1
"tt0099274"	"an0033488"	1
"tt0099274"	"an0033490"	1
"tt0099274"	"an0152175"	1
"tt0099274"	"an0152179"	0
"tt0099274"	"an0152182"	0
"tt0099275"	"an0240309"	1
"tt0099275"	"an0288688"	1
"tt0099277"	"an0184200"	0
"tt0099281"	"an0542319"	1
"tt0099281"	"an0542325"	1
"tt0099291"	"an0044426"	0
"tt0099291"	"an0184191"	0
"tt0099291"	"an0289561"	0
"tt0099292"	"an0249535"	1
"tt0099293"	"an0939878"	0
"tt0099296"	"an0060100"	1
"tt0099296"	"an0060131"	0
"tt0099296"	"an0324956"	1
"tt0099296"	"an0339866"	0
"tt0099296"	"an0939888"	0
"tt0099298"	"an0157175"	0
"tt0099298"	"an0157210"	0
"tt0099298"	"an0299483"	1
"tt0099298"	"an0299490"	0
"tt0099304"	"an0268409"	0
"tt0099313"	"an0268396"	0
"tt0099323"	"an0154250"	0
"tt0099323"	"an0154281"	0
"tt0099323"	"an0154284"	1
"tt0099327"	"an0301760"	0
"tt0099333"	"an0268391"	0
"tt0099334"	"an0026288"	1
"tt0099334"	"an0039087"	1
"tt0099334"	"an0039088"	1
"tt0099334"	"an0041801"	1
"tt0099334"	"an0044409"	1
"tt0099334"	"an0044410"	1
"tt0099334"	"an0044427"	0
"tt0099334"	"an0053080"	0
"tt0099334"	"an0053118"	0
"tt0099334"	"an0053122"	1
"tt0099334"	"an0053141"	0
"tt0099334"	"an0067278"	1
"tt0099334"	"an0070330"	0
"tt0099334"	"an0070343"	0
"tt0099334"	"an0070346"	0
"tt0099334"	"an0070359"	0
"tt0099334"	"an0070361"	0
"tt0099334"	"an0070364"	1
"tt0099334"	"an0107389"	1
"tt0099334"	"an0122136"	1
"tt0099334"	"an0122141"	1
"tt0099334"	"an0122148"	0
"tt0099334"	"an0122152"	1
"tt0099334"	"an0122165"	0
"tt0099334"	"an0122173"	1
"tt0099334"	"an0122187"	0
"tt0099334"	"an0122189"	1
"tt0099334"	"an0122193"	1
"tt0099334"	"an0122196"	1
"tt0099334"	"an0122199"	1
"tt0099334"	"an0122203"	1
"tt0099334"	"an0122206"	1
"tt0099334"	"an0126778"	0
"tt0099334"	"an0126794"	0
"tt0099334"	"an0126801"	1
"tt0099334"	"an0126805"	1
"tt0099334"	"an0126822"	0
"tt0099334"	"an0126825"	1
"tt0099334"	"an0126830"	1
"tt0099334"	"an0126840"	0
"tt0099334"	"an0128973"	1
"tt0099334"	"an0142396"	1
"tt0099334"	"an0242120"	1
"tt0099334"	"an0255750"	1
"tt0099334"	"an0264434"	1
"tt0099334"	"an0347210"	0
"tt0099334"	"an0350674"	0
"tt0099334"	"an0365536"	1
"tt0099334"	"an0398686"	0
"tt0099334"	"an0430523"	0
"tt0099334"	"an0440731"	0
"tt0099334"	"an0500941"	0
"tt0099334"	"an0571066"	0
"tt0099334"	"an0765128"	1
"tt0099334"	"an0786059"	0
"tt0099336"	"an0187539"	1
"tt0099336"	"an0386457"	0
"tt0099336"	"an0641363"	1
"tt0099338"	"an0141236"	1
"tt0099339"	"an0141236"	1
"tt0099340"	"an0141236"	1
"tt0099341"	"an0044428"	0
"tt0099341"	"an0122162"	0
"tt0099341"	"an0294744"	1
"tt0099341"	"an0430522"	0
"tt0099341"	"an0500972"	0
"tt0099343"	"an0188443"	1
"tt0099345"	"an0159710"	1
"tt0099345"	"an0262792"	1
"tt0099348"	"an0022026"	1
"tt0099348"	"an0041794"	1
"tt0099348"	"an0041795"	1
"tt0099348"	"an0053072"	1
"tt0099348"	"an0053078"	0
"tt0099348"	"an0053090"	0
"tt0099348"	"an0053096"	0
"tt0099348"	"an0053097"	1
"tt0099348"	"an0053107"	1
"tt0099348"	"an0053112"	1
"tt0099348"	"an0053119"	0
"tt0099348"	"an0053124"	0
"tt0099348"	"an0053127"	1
"tt0099348"	"an0053132"	1
"tt0099348"	"an0053148"	1
"tt0099348"	"an0060107"	1
"tt0099348"	"an0060133"	0
"tt0099348"	"an0067283"	1
"tt0099348"	"an0067294"	0
"tt0099348"	"an0067312"	0
"tt0099348"	"an0067320"	1
"tt0099348"	"an0067327"	0
"tt0099348"	"an0103840"	1
"tt0099348"	"an0107390"	0
"tt0099348"	"an0108937"	1
"tt0099348"	"an0110881"	1
"tt0099348"	"an0112742"	1
"tt0099348"	"an0113688"	1
"tt0099348"	"an0114308"	1
"tt0099348"	"an0126779"	0
"tt0099348"	"an0126796"	0
"tt0099348"	"an0126802"	0
"tt0099348"	"an0126810"	0
"tt0099348"	"an0126814"	0
"tt0099348"	"an0126818"	0
"tt0099348"	"an0126827"	0
"tt0099348"	"an0126831"	0
"tt0099348"	"an0126848"	0
"tt0099348"	"an0135867"	0
"tt0099348"	"an0137720"	1
"tt0099348"	"an0146620"	1
"tt0099348"	"an0184164"	1
"tt0099348"	"an0201436"	1
"tt0099348"	"an0203448"	1
"tt0099348"	"an0203450"	1
"tt0099348"	"an0204240"	1
"tt0099348"	"an0204664"	1
"tt0099348"	"an0206972"	1
"tt0099348"	"an0232856"	1
"tt0099348"	"an0240378"	1
"tt0099348"	"an0264433"	1
"tt0099348"	"an0289551"	1
"tt0099348"	"an0299826"	1
"tt0099348"	"an0300020"	1
"tt0099348"	"an0359260"	1
"tt0099348"	"an0365541"	1
"tt0099348"	"an0373398"	0
"tt0099348"	"an0387165"	0
"tt0099348"	"an0387180"	0
"tt0099348"	"an0402614"	1
"tt0099348"	"an0425844"	0
"tt0099348"	"an0425845"	0
"tt0099348"	"an0430524"	0
"tt0099348"	"an0430526"	0
"tt0099348"	"an0499991"	1
"tt0099348"	"an0500939"	0
"tt0099348"	"an0503315"	0
"tt0099348"	"an0507115"	1
"tt0099348"	"an0527808"	0
"tt0099348"	"an0556381"	1
"tt0099348"	"an0556494"	1
"tt0099348"	"an0556553"	1
"tt0099348"	"an0571064"	0
"tt0099348"	"an0571065"	1
"tt0099348"	"an0717157"	1
"tt0099348"	"an0724282"	1
"tt0099348"	"an0724283"	1
"tt0099348"	"an0724313"	1
"tt0099348"	"an0728061"	1
"tt0099348"	"an0742523"	1
"tt0099348"	"an0786052"	0
"tt0099348"	"an1035359"	1
"tt0099352"	"an0060109"	1
"tt0099352"	"an0060134"	0
"tt0099352"	"an0383764"	0
"tt0099359"	"an0162858"	0
"tt0099359"	"an0581158"	0
"tt0099359"	"an0673141"	0
"tt0099359"	"an0673144"	0
"tt0099359"	"an0673145"	0
"tt0099359"	"an0673155"	1
"tt0099365"	"an0099884"	0
"tt0099365"	"an0196134"	0
"tt0099365"	"an0196146"	0
"tt0099365"	"an0196162"	0
"tt0099365"	"an0196191"	0
"tt0099365"	"an0196226"	0
"tt0099365"	"an0293259"	1
"tt0099365"	"an0293266"	1
"tt0099365"	"an0764107"	0
"tt0099365"	"an1000249"	1
"tt0099371"	"an0053128"	0
"tt0099371"	"an0206973"	1
"tt0099389"	"an0070362"	0
"tt0099389"	"an0070368"	1
"tt0099389"	"an0187537"	1
"tt0099389"	"an0272170"	1
"tt0099389"	"an0636740"	1
"tt0099395"	"an0268394"	0
"tt0099406"	"an0122170"	0
"tt0099409"	"an0020624"	0
"tt0099411"	"an0028521"	1
"tt0099411"	"an0028522"	1
"tt0099411"	"an0028523"	1
"tt0099411"	"an0028524"	1
"tt0099411"	"an0028525"	1
"tt0099411"	"an0028526"	1
"tt0099411"	"an0028527"	1
"tt0099411"	"an0028528"	1
"tt0099411"	"an0061864"	1
"tt0099411"	"an0291393"	1
"tt0099411"	"an0386444"	0
"tt0099411"	"an0636741"	1
"tt0099421"	"an0142361"	0
"tt0099422"	"an0053091"	0
"tt0099422"	"an0053114"	0
"tt0099422"	"an0053117"	1
"tt0099422"	"an0053125"	0
"tt0099422"	"an0053129"	0
"tt0099422"	"an0053140"	1
"tt0099422"	"an0053143"	1
"tt0099422"	"an0067274"	0
"tt0099422"	"an0067318"	0
"tt0099422"	"an0067333"	0
"tt0099422"	"an0067334"	0
"tt0099422"	"an0107385"	0
"tt0099422"	"an0113690"	0
"tt0099422"	"an0114316"	0
"tt0099422"	"an0126706"	0
"tt0099422"	"an0126730"	0
"tt0099422"	"an0126738"	0
"tt0099422"	"an0126747"	1
"tt0099422"	"an0126760"	1
"tt0099422"	"an0126769"	0
"tt0099422"	"an0126773"	0
"tt0099422"	"an0184169"	0
"tt0099422"	"an0184199"	0
"tt0099422"	"an0196127"	0
"tt0099422"	"an0196142"	0
"tt0099422"	"an0196155"	0
"tt0099422"	"an0196166"	0
"tt0099422"	"an0196181"	0
"tt0099422"	"an0196219"	0
"tt0099422"	"an0196222"	1
"tt0099422"	"an0201422"	0
"tt0099422"	"an0201429"	0
"tt0099422"	"an0206974"	1
"tt0099422"	"an0244007"	1
"tt0099422"	"an0334004"	0
"tt0099422"	"an0358599"	0
"tt0099422"	"an0359500"	0
"tt0099422"	"an0376889"	0
"tt0099422"	"an0442475"	1
"tt0099422"	"an0786051"	0
"tt0099422"	"an0786058"	0
"tt0099423"	"an0146535"	0
"tt0099423"	"an0206975"	1
"tt0099426"	"an0120290"	0
"tt0099426"	"an0120298"	0
"tt0099426"	"an0120324"	0
"tt0099426"	"an0120337"	1
"tt0099426"	"an0673165"	0
"tt0099426"	"an0673173"	0
"tt0099429"	"an0266186"	1
"tt0099429"	"an0752210"	0
"tt0099430"	"an0406000"	0
"tt0099430"	"an0406002"	0
"tt0099430"	"an0798401"	0
"tt0099430"	"an0798406"	0
"tt0099432"	"an0123647"	1
"tt0099436"	"an0042596"	1
"tt0099436"	"an0122143"	0
"tt0099436"	"an0122156"	0
"tt0099436"	"an0122168"	1
"tt0099436"	"an0122179"	1
"tt0099436"	"an0122185"	1
"tt0099436"	"an0180673"	1
"tt0099439"	"an0157346"	0
"tt0099439"	"an0281307"	1
"tt0099439"	"an0281312"	1
"tt0099439"	"an0281321"	0
"tt0099442"	"an0142387"	0
"tt0099442"	"an0325426"	0
"tt0099442"	"an0325430"	0
"tt0099442"	"an0325442"	0
"tt0099442"	"an0325446"	0
"tt0099442"	"an0339874"	0
"tt0099442"	"an0539072"	0
"tt0099442"	"an0539074"	0
"tt0099442"	"an0939891"	0
"tt0099442"	"an0939893"	0
"tt0099446"	"an0122144"	0
"tt0099446"	"an0434535"	1
"tt0099449"	"an0157213"	0
"tt0099449"	"an0299488"	0
"tt0099465"	"an0031604"	1
"tt0099472"	"an0184175"	0
"tt0099479"	"an0159165"	1
